oe1-x,oe1-y,oe1-z,oe1-rotx,oe1-roty,oe1-rotz,oe2-x,oe2-y,oe2-z,oe2-rotx,oe2-roty,oe2-rotz,oe3-x,oe3-y,oe3-z,oe3-rotx,oe3-roty,oe3-rotz,oe4-x,oe4-y,oe4-z,oe4-rotx,oe4-roty,oe4-rotz,oe5-x,oe5-y,oe5-z,oe5-rotx,oe5-roty,oe5-rotz,oe6-x,oe6-y,oe6-z,oe6-rotx,oe6-roty,oe6-rotz,intensity
0.8199,6.1053,0.2055,0.0027,0.0798,-10.0364,-6.3642,5.3289,-0.5589,0.0016,-0.0279,6.9168,9.348,-8.9052,-0.0435,0.001,-0.0519,5.878,-10.1158,5.4892,0.0903,0.0037,0.204,2.6746,4.2028,7.2215,-1.9867,0.0078,0.4709,-1.0097,1.4219,-12.1207,0.1215,0.0692,-0.1425,-4.6408,0
-17.6459,8.2021,-0.3813,-0.0036,-0.0566,7.982,-19.325,-1.5972,-0.3131,0.0018,-0.0316,16.1185,12.1299,-7.028,-0.0801,-0.0016,-0.0681,2.8741,8.2288,-3.2984,-0.0458,-0.0009,-0.0131,1.4106,0.7025,-11.1079,1.7636,-0.1494,-0.1244,3.0776,-3.3676,-9.0604,-0.2239,0.4943,0.3038,6.2846,2088
-6.099,-16.8304,0.0967,-0.0024,0.0266,2.7788,2.5371,-1.0934,-0.0914,0.0008,0.0317,-13.7352,-7.5754,17.5677,-0.1629,0.0024,-0.197,-15.6821,7.0483,-5.5503,-0.1866,-0.0011,-0.1165,-1.1244,-6.1085,8.0662,-1.3418,0.2143,0.3285,4.0598,-4.6004,5.4451,0.2578,-0.1118,0.0699,4.1049,0
-2.9973,4.5804,0.4671,-0.0019,0.0789,6.7378,-2.1576,-3.3751,0.6187,-0.0052,-0.0521,-19.5017,-11.9394,-2.0537,-0.1137,0.0035,-0.0637,-13.2427,10.0043,-7.9495,-0.1536,-0.0007,-0.0538,-0.0361,5.9207,-3.7291,0.3245,0.0075,0.54,0.726,-8.5938,6.0123,0.1309,1.0523,0.6541,-11.4791,526
18.0129,19.4475,-0.1693,-0.0022,-0.0359,6.8033,14.9349,15.736,0.1898,-0.0038,-0.0287,-17.5894,4.728,13.856,0.1465,-0.0062,-0.2145,-16.0606,6.8839,-0.9651,-0.1781,-0.0041,0.0327,2.6857,-1.1762,12.2331,0.466,0.0749,0.0848,4.5408,7.8502,6.6799,-0.1819,0.3688,-0.2447,2.4406,0
7.0293,-17.5275,-0.4962,0.0021,-0.0687,3.5806,0.9714,1.5318,0.4692,0.0013,-0.0177,-8.3635,-8.4717,-9.3965,0.0478,0.0057,-0.217,5.9218,-2.1094,8.1093,0.1577,0.0026,0.2088,-2.1443,-2.1509,-0.412,-2.0759,0.0601,0.0839,3.9554,0.0755,-1.2518,-0.2927,-0.1483,0.2497,3.6019,4
-3.9677,-17.8847,0.2596,0.0027,0.0062,-5.1411,9.068,15.6572,0.8816,-0.0002,-0.045,16.3443,7.6241,7.3178,-0.0862,0.0021,-0.0199,18.7717,0.3795,5.3149,-0.1174,-0.0044,0.1639,-1.0248,-2.0123,13.5239,1.3921,-0.051,0.43,1.2327,6.3892,7.4602,0.3802,-0.7325,-0.1128,-0.0662,0
-16.288,-13.5709,0.3236,0.0034,0.0664,1.9911,16.5084,17.9098,0.3609,0.0046,-0.0026,14.0356,-6.716,-19.8121,0.0679,-0.0037,0.1011,9.3673,-1.0749,-7.2712,-0.1925,0.0048,-0.0117,-1.2342,-5.121,0.425,0.7907,-0.0817,-0.4569,-4.6583,0.1593,12.0023,0.1436,0.1049,0.2391,-13.4663,7639
-16.2247,-9.3907,-0.2246,0.0031,0.0035,-0.9879,-11.6153,6.2457,-0.1447,0.0051,-0.0376,19.4193,6.1741,-8.2506,-0.0912,-0.0058,0.202,9.4735,-4.3087,1.2121,0.0018,0.0017,-0.1131,-0.1025,-0.893,13.6504,-1.1975,0.2338,-0.1266,-4.2165,-0.5619,7.6682,-0.3819,0.109,-0.6747,9.5723,0
-8.8533,3.2251,0.1302,0.0029,0.015,-8.0599,-15.3502,-14.1435,0.5419,-0.0012,-0.05,4.9967,-7.0143,-7.6807,0.0558,-0.0009,-0.172,-14.107,3.9181,0.9322,0.0234,-0.0045,-0.2073,0.5031,1.5036,5.6997,1.1927,-0.0095,0.6691,-2.4851,-1.2638,-4.7898,-0.0413,0.2872,-0.0719,-4.1618,0
-15.9919,9.4848,0.2206,0.0015,-0.0231,10.4483,14.7605,19.7116,-0.4013,-0.0008,-0.0367,6.5128,8.6443,-0.9032,0.1142,0.005,-0.0515,-16.4529,-3.3444,-8.9785,-0.0209,-0.0024,0.203,2.1286,-3.9972,2.4971,-0.3804,-0.0147,-0.6969,4.9188,8.8289,-13.0213,0.001,-1.0162,-0.3944,-0.6835,0
-8.8394,-19.6466,-0.4739,0.0009,0.0423,-8.8594,-12.8168,1.3339,0.6571,0.0057,-0.0352,-1.7147,-2.9087,19.664,0.0948,0.0036,0.0496,0.8979,7.3142,-5.3579,-0.1222,0.0011,0.0775,-2.0501,-0.5919,-7.9748,0.9027,-0.2058,-0.2786,-2.5748,-3.6032,-3.8369,-0.2099,-0.2782,0.1623,5.4396,0
5.3742,-2.8898,0.2637,0.003,0.0385,4.1726,18.4918,-11.9011,0.8038,0.0005,0.0597,2.8882,-6.2228,4.0761,0.14,0.0034,0.0461,19.584,-1.3947,-4.6282,0.0432,-0.0011,-0.1692,-2.2577,-2.5143,-3.18,-2.0722,0.0389,0.2295,-3.5856,6.597,4.7609,0.1376,0.7079,0.4543,1.3886,0
3.3929,-14.086,-0.4554,0.003,0.078,10.0809,-16.314,-5.6111,-0.5386,-0.002,-0.0174,-19.0877,9.0576,3.5759,0.0405,-0.0027,0.2309,-17.0477,-4.1281,-3.1387,0.1133,0.0039,0.0566,-0.9981,-2.3089,-0.4583,-0.1997,-0.2051,-0.6175,-4.6228,-0.8146,-12.6298,0.2508,-1.2825,-0.1213,-10.272,0
-6.9623,-13.5726,0.0629,-0.0002,0.0836,7.6398,6.3979,-17.11,-0.4349,-0.0007,0.0092,7.4714,-7.6497,2.82,-0.1716,0.0038,-0.032,-12.7144,-6.3087,-5.1988,-0.0047,0.0017,-0.0061,2.0401,5.0019,-19.7205,-0.0088,0.1261,-0.5229,3.4095,7.06,9.7977,0.1395,-0.9227,0.4345,-5.4682,0
-16.3213,-5.9831,0.2024,-0.0011,-0.0487,-3.1402,2.1853,6.8566,0.5287,-0.0055,-0.055,-10.4188,-1.5665,4.1832,-0.1446,0.007,0.0921,-18.2518,-9.6627,1.693,-0.0657,-0.0033,-0.1702,2.0255,-2.6867,6.0141,1.5736,0.0585,0.3395,-1.9234,-6.3795,-7.9587,-0.2675,-0.9705,0.5971,-12.5938,0
-8.2353,3.1451,-0.2794,0.0002,-0.0251,5.0412,17.7855,-1.7929,-0.3536,-0.0011,-0.0155,-7.5819,1.0556,0.1973,-0.1225,0.0016,0.2017,12.1881,-0.6681,6.6312,0.0007,-0.0044,0.0841,-1.6944,-0.1159,8.2117,1.5908,0.0059,0.3385,-5.8601,0.1659,-10.8452,0.0947,0.5445,0.5484,14.2501,0
-11.4852,16.3479,0.216,0.0004,-0.0733,-4.7997,-16.9821,-7.979,-0.7386,-0.001,0.0235,9.7216,-13.6691,-13.3937,0.1254,-0.0012,0.0562,-18.2065,-8.9719,2.9467,0.1625,0.0039,-0.0832,-0.1868,-5.978,-18.1996,-1.6956,0.2806,-0.4098,5.7325,3.7316,9.7563,0.0981,0.5307,-0.6234,7.7694,0
-13.6387,-4.2802,-0.4477,0.0015,-0.0349,8.1182,-17.5367,-3.7201,-0.149,0.0013,-0.0431,-11.2045,-8.5133,-3.8012,-0.1569,0.0006,-0.1992,17.9782,-4.253,-5.1069,0.197,0.0037,-0.1617,-1.488,-1.055,-1.7669,1.36,-0.2158,-0.4624,1.5948,6.1867,3.4634,0.2858,-0.4192,-0.6817,-14.115,0
-19.4166,-14.4857,-0.0499,0.0027,-0.0393,2.0932,0.3454,1.4446,-0.1908,-0.0006,-0.014,-8.0406,13.6833,15.0597,-0.0604,0.0028,0.1217,-8.4827,-10.8866,6.056,-0.0094,0.0028,0.0084,-0.7069,-1.134,4.7834,-1.4712,-0.2565,-0.0654,-2.9642,-4.0205,-6.4935,-0.1974,-0.411,0.6544,17.1921,9984
-12.6252,-18.9803,0.3769,-0.0013,0.0048,5.4012,-7.9051,2.7408,0.6994,0.0042,0.0412,2.1208,4.2479,16.4357,0.1011,-0.0,0.0523,12.501,5.9231,8.5501,-0.0756,-0.0031,0.162,-0.7708,-5.9164,0.0489,1.762,0.0839,0.6077,5.5524,-3.3066,-6.4098,-0.3695,-1.3538,0.639,13.9398,7
17.9065,-4.6269,-0.4616,0.0007,-0.0468,7.5628,8.6498,-0.6847,0.4881,0.0038,-0.029,-9.0041,-3.8663,19.0251,0.0918,-0.0041,0.2209,-5.8229,6.7941,1.8889,0.0823,-0.0014,-0.0239,-1.8532,-5.8569,-15.3492,-0.068,-0.0818,-0.3065,-2.9605,8.3615,0.6993,-0.3928,-1.294,-0.0552,13.5107,0
6.5343,-0.9064,-0.3836,0.0034,0.0388,-9.3337,-2.1037,-4.3535,-0.3298,0.0001,-0.0349,10.6293,4.5395,-7.2879,-0.0062,-0.0029,-0.1163,-10.5743,-1.7326,-6.4128,-0.1944,-0.002,-0.048,-2.3718,-3.3904,-19.2144,1.6008,0.014,-0.6393,1.1458,-8.1943,12.6799,0.3784,-1.279,0.4883,7.6518,50182
-5.736,-11.4382,-0.2803,-0.0022,0.0632,1.0877,17.3466,9.1353,-0.358,-0.0043,-0.0161,-6.545,10.7267,3.0926,-0.0854,0.0027,0.0066,-2.0969,6.9149,7.5894,0.1368,0.0019,-0.0194,2.1999,2.4485,-4.7577,-0.8169,0.0542,0.5009,3.3062,5.66,-0.5899,0.3027,-0.7749,0.5593,16.1744,9804
-2.3725,-12.1931,0.0526,-0.0035,-0.048,-10.5292,-10.9636,15.9175,-0.7109,0.0047,0.0543,2.9186,4.0121,-2.3299,0.066,-0.0056,0.1727,16.6453,3.8417,-2.5803,0.1914,0.0031,-0.0031,2.654,-4.8216,-13.029,-0.9521,-0.3063,0.4811,-3.1655,2.5878,-9.645,0.2382,-1.3345,-0.5076,-7.9476,0
16.7105,10.7591,0.1311,0.0027,-0.0271,6.8263,10.5038,5.8964,0.6288,-0.0023,-0.019,7.8922,-9.1382,-3.5578,-0.1013,0.0004,-0.0846,9.4899,0.1703,-2.6875,0.0594,0.0019,-0.1041,1.685,5.3743,-17.0716,-1.8645,0.1185,0.6144,3.8764,7.7183,-1.7882,0.2796,-0.9187,0.3313,-15.884,0
-11.8809,6.7948,0.2763,-0.0012,0.0289,2.1316,-1.6152,-5.604,-0.3312,0.0016,-0.0234,-12.426,-11.3038,3.2324,0.126,-0.0021,0.0089,12.0563,7.3138,1.8221,0.1776,0.004,-0.1946,-2.7014,0.0025,17.6245,-1.8641,0.3096,-0.2758,4.9973,5.1137,0.8701,0.15,-0.3031,-0.2736,-16.0625,0
-0.1259,-14.6975,0.3886,0.0028,-0.081,0.5084,2.519,-8.5326,0.8756,-0.0052,0.0159,2.9998,-10.9339,18.3882,0.0147,-0.0014,-0.1802,-1.3553,3.2237,-3.0115,-0.1929,-0.0,-0.1918,2.9898,-5.3548,0.8326,-2.1226,-0.1391,-0.5845,0.0722,2.0634,-0.1004,0.2803,-0.8916,-0.3566,-12.7347,0
12.7084,-3.5629,-0.0208,-0.0029,0.0803,-8.7608,-16.1949,8.2317,-0.0214,0.0002,0.0011,-9.0789,11.3261,8.6019,-0.1051,0.0025,0.1044,-0.5858,-4.2082,-3.9169,0.0094,0.0008,-0.1469,0.5963,-1.967,11.2142,-0.6323,0.33,0.4138,-5.8211,7.0713,11.5093,0.3017,0.7194,-0.6271,11.0045,0
-17.1234,-7.8125,0.0255,0.0017,0.0582,2.3078,16.2268,3.2705,-0.1174,-0.0053,-0.0557,-11.4836,-1.7538,-19.4904,-0.0169,0.0003,0.1686,19.0578,7.2754,-1.2116,0.0415,0.0039,-0.1237,-0.4226,6.3883,6.8865,-0.1233,-0.1455,-0.6531,-5.8292,-7.4767,11.3944,-0.3159,-0.9821,0.1973,-16.5975,0
11.1151,-12.2499,0.342,-0.0002,-0.0694,-7.345,-4.7387,1.3982,0.8094,0.004,0.0104,-12.4429,3.1263,-16.6727,0.1589,0.0013,0.1776,-6.2383,-6.8469,-8.6847,0.0717,0.0016,0.2071,2.1012,-5.9703,12.0961,-0.7461,0.0608,-0.6943,-5.9459,-3.5564,-6.786,0.1188,0.4248,-0.6013,0.8833,0
13.1633,-13.9213,0.3975,-0.0001,0.0328,8.4676,-14.5776,8.161,0.3469,-0.0055,0.0405,-0.0266,-10.3796,4.226,0.1929,-0.0058,0.1089,2.1188,10.2145,8.2362,-0.1741,-0.0018,-0.1565,-0.2229,0.9175,8.9346,-0.2695,0.2274,0.1409,-4.436,-4.2704,-10.7881,0.0851,0.5706,0.6628,8.7705,5258
-7.0502,-13.8128,-0.221,-0.0032,0.0431,8.8257,-7.7644,-4.1304,-0.8643,-0.0054,0.0376,4.9285,-6.7348,6.656,0.1597,0.0034,0.2257,-5.0125,5.9185,-8.2165,-0.1864,-0.0003,-0.0281,-2.2608,2.6645,10.6366,-0.5706,-0.0552,-0.2564,3.7651,-5.1596,-2.709,0.3048,1.3123,0.5722,-9.334,1118
-10.8919,12.088,0.0069,0.0036,0.0132,7.1623,-12.5337,11.3092,0.5555,0.0047,0.0343,-2.2024,12.7549,-8.4467,0.1406,-0.0007,-0.0878,6.8836,-1.7142,-3.0376,0.1265,-0.0009,-0.0896,-1.4181,-5.7347,3.7771,1.6561,-0.2476,0.0053,3.3743,4.9714,-4.7003,-0.1688,-0.3288,-0.2877,13.2816,27144
13.0703,-3.6248,0.1585,0.0013,0.0237,2.2401,7.1266,3.5842,-0.5933,-0.0007,0.0281,11.0406,-5.6027,0.7541,0.1697,0.0066,0.0706,10.1327,-5.3561,2.0204,-0.1489,0.0042,0.193,2.0513,2.8863,11.8808,-1.2581,-0.1083,0.6724,-2.9346,0.7323,-7.8773,0.1442,0.3188,0.1421,-6.0371,0
-9.8678,4.0852,0.3314,-0.003,-0.0546,-9.899,7.996,16.5089,-0.2364,-0.0035,-0.0017,2.6716,7.9588,-0.5997,-0.0179,-0.0063,-0.1794,14.0082,7.6468,-3.7383,0.0693,-0.002,-0.157,-2.256,-2.393,-15.2861,-1.209,-0.2897,-0.546,2.2629,6.7723,-12.8701,0.1098,-0.6682,-0.6834,-14.92,0
2.2052,-19.3638,-0.4218,-0.001,-0.0421,9.3202,14.8876,6.0501,-0.1228,0.0015,0.0104,-11.7093,-1.7736,-10.3415,-0.1804,0.0005,-0.157,4.7534,3.5879,-7.6677,-0.1651,0.0014,-0.136,-2.2954,-4.2789,14.4617,0.2925,0.1152,-0.0834,3.6873,5.9179,5.2606,-0.3459,-0.5375,0.4777,-12.3877,0
4.9128,-8.2726,-0.1056,-0.0027,0.0715,-8.9087,-8.3617,10.1007,0.5803,0.0036,-0.0529,-2.9412,13.6754,-6.2851,-0.0626,0.0003,0.1692,0.8282,-10.4958,3.406,-0.1419,0.0044,-0.1573,2.5259,-6.0504,-0.3278,-0.4761,0.2874,0.4169,-2.4211,-5.4724,12.7027,-0.3072,1.1539,0.5426,-6.7906,0
1.554,-13.9753,-0.0173,0.0013,0.0252,7.0623,-0.4176,-6.0704,0.7533,-0.0027,-0.0168,-18.9838,-11.9057,16.411,0.1757,0.0059,-0.1878,-8.7521,6.9991,6.5244,0.1416,-0.0029,-0.1284,-1.741,0.8819,9.4276,-2.1236,-0.2155,0.5852,-0.391,-8.1895,-0.5407,-0.2157,-0.1319,0.3688,-2.331,0
12.4764,16.1319,-0.3115,0.0022,-0.0714,5.2437,4.539,1.2296,-0.7274,0.0056,-0.045,-1.7135,1.9082,-15.0676,-0.001,0.0021,0.1085,18.2813,1.44,6.1166,0.0441,-0.001,-0.1828,-2.5345,6.2572,3.8091,-1.1046,0.0249,0.1697,-2.8871,-8.8507,-6.1077,-0.1007,-0.3137,0.2151,8.8698,0
-16.8099,-5.4768,0.1183,-0.0025,-0.0134,-9.6002,10.6961,-11.2632,-0.2727,-0.0058,0.0075,-17.7519,4.0504,-12.0353,0.0752,-0.0015,-0.1591,15.9118,8.5705,-7.3374,-0.0794,-0.004,-0.0205,2.4563,4.3574,13.8108,0.9278,-0.2602,-0.5449,-2.6506,-5.8559,2.4285,0.1713,-0.7326,-0.4295,5.0049,0
1.4858,16.6523,-0.168,-0.0015,0.0685,-6.6035,13.3458,-7.2054,0.352,0.0004,-0.0353,10.2753,-13.0227,-15.9045,-0.0839,-0.0048,-0.0077,15.6024,0.6459,6.5817,-0.0686,0.0014,-0.1965,-1.765,5.57,9.1347,-1.0565,-0.2931,-0.6007,-1.41,5.3097,8.0559,-0.1296,-0.6326,0.4057,4.0867,3486
-18.6284,-15.8744,-0.1871,-0.0005,-0.0161,-5.8551,13.3092,15.5486,-0.031,0.0019,0.0075,-12.8439,12.3976,-17.9621,-0.1202,0.0039,-0.1812,-8.6816,2.1134,-7.8691,-0.0482,0.001,-0.0009,2.0359,5.6747,-8.3161,-0.4091,-0.2604,0.6135,-4.1301,-5.6861,0.0396,-0.0686,0.5441,-0.1719,15.3244,0
-6.1221,4.7111,0.4972,-0.0014,0.0117,-5.7204,-12.3882,-7.5654,-0.5124,-0.0014,-0.0167,-15.169,-13.5099,-18.4716,-0.0645,0.0057,0.0238,-16.795,-6.7941,8.7443,-0.1527,-0.0049,-0.0662,-1.0048,-5.6914,-18.6612,1.9068,0.1768,0.0528,-2.5463,-0.9057,-12.7262,-0.0769,-0.4294,-0.2994,0.7347,0
-14.0208,16.1939,0.2536,0.0037,0.0015,7.8606,-10.0036,-8.0689,0.2132,-0.0056,-0.0,-11.4967,3.021,-16.2296,-0.1253,-0.0056,0.0202,-1.3597,-8.983,-7.3921,-0.1105,-0.0014,0.0811,2.1401,6.018,8.9508,-0.5034,0.2724,-0.2296,-4.0257,7.3679,-10.9581,0.2659,0.214,0.5139,-15.3358,0
4.5425,-12.6991,-0.4202,-0.0011,0.0543,-6.573,-2.7308,-9.0782,-0.3564,0.0007,0.0154,-2.4714,4.6917,-5.6116,-0.0223,0.0049,-0.0995,-16.8045,5.7754,5.2899,0.0732,0.0003,-0.0132,-2.4641,0.1148,11.7759,-1.7242,0.1199,0.037,1.3276,5.4446,-0.1375,-0.1496,-1.2449,0.3495,-10.1497,0
-15.018,3.8404,-0.2378,-0.0023,-0.0553,-3.3267,18.4463,7.8826,0.2805,0.0045,-0.0038,19.9643,-6.3905,11.0651,-0.1068,0.0021,-0.1752,10.5655,4.8865,4.1657,0.0604,0.0022,0.0767,-2.5349,-4.9553,18.9993,2.0387,-0.1219,0.0586,1.2496,-7.3678,5.5868,0.2979,1.1942,0.6514,3.0262,0
5.2401,-2.4163,0.3565,0.0033,0.0213,-8.2818,1.6864,-7.9199,-0.3344,-0.0008,0.0019,-6.192,-1.751,-1.6401,-0.0752,-0.0016,-0.0538,18.7702,2.0801,6.4197,0.1574,-0.0038,-0.0909,2.8563,0.2235,5.272,0.9572,0.3213,-0.3974,5.3934,3.6994,7.2588,-0.1718,0.2406,0.5288,10.4797,26
-17.6046,-5.993,0.4913,-0.0025,0.0019,1.4981,3.999,-17.8251,-0.6436,0.0012,0.0177,11.1077,1.0548,17.7318,-0.0579,-0.0032,0.0802,-16.3489,9.9897,-5.2969,-0.1072,-0.0008,0.1351,-1.9273,-4.2179,-17.8038,-0.372,0.1932,-0.6371,-0.4923,4.4468,-5.8355,0.2126,-0.5743,0.2166,13.0836,0
11.7327,-14.1587,0.3546,-0.0005,0.0753,9.8784,15.9287,-6.1361,-0.147,-0.0038,0.0172,16.2998,-6.3212,-4.7066,-0.0857,-0.0044,0.1463,-3.6301,5.6482,-1.5261,-0.0724,-0.0042,-0.1418,2.7973,0.4785,-4.3986,1.0965,-0.1203,0.0284,3.6331,-8.8067,6.8442,-0.2193,-0.9083,-0.4443,-16.5772,1512
16.7728,13.4884,0.0741,0.0034,-0.0176,4.2514,11.6371,-9.1706,-0.291,0.0032,0.0371,10.4362,4.6983,6.5015,-0.0901,-0.0065,-0.1475,2.4663,-5.924,-7.1398,0.0698,-0.0048,-0.081,0.9511,3.75,9.7583,-1.1349,0.2241,0.4241,1.031,7.2789,1.1528,0.0859,-0.6251,-0.259,-11.1386,0
1.3579,8.2737,0.1943,0.0001,0.0826,2.0449,-5.396,-6.354,0.6502,-0.0024,0.0315,-17.2584,-10.7691,12.3553,-0.1772,-0.0019,-0.1509,-10.0658,8.4341,1.3954,-0.1338,0.0027,-0.1372,0.4251,-0.4123,-7.5598,1.2392,0.3316,0.4811,-2.165,2.345,12.6062,0.2474,-0.8912,0.5281,-2.4998,0
4.4593,13.5244,0.4525,0.0012,-0.0442,-1.2599,-6.4316,-17.4262,0.8019,0.0003,0.036,1.8842,4.3681,0.4873,0.1746,0.0045,0.1648,0.8686,5.9337,-0.5034,-0.1283,0.0042,-0.0471,-0.9801,-0.6947,-19.2578,2.1526,0.0404,0.2719,5.3031,6.3141,-0.275,0.1044,0.0071,-0.3785,-11.1145,243
14.3901,13.9849,-0.3682,0.0034,-0.049,-3.7593,-13.97,12.2523,-0.4061,0.0036,-0.014,16.9497,-7.8025,14.731,-0.1194,0.0003,-0.1354,-14.1044,1.5531,8.7467,0.0079,-0.0034,-0.0727,2.3999,-3.841,-16.1151,-0.8097,0.2432,0.6714,-3.0047,-5.8448,-4.4055,0.3405,-0.4923,-0.5945,1.5467,0
12.3286,17.6743,-0.1877,-0.002,-0.0463,-6.0161,-1.3903,16.489,0.151,0.0037,0.056,8.8271,-0.887,-15.1993,0.138,0.0022,0.0298,6.3735,8.0908,0.6553,0.0347,0.0009,-0.1845,-2.3341,0.8338,3.9004,1.3567,-0.0877,-0.1903,-2.3999,0.114,9.3482,0.1813,-0.835,-0.2486,-6.0138,0
18.0525,4.1715,0.0259,0.0027,-0.082,-3.9864,-5.9193,-2.08,-0.3637,0.0033,0.0586,-16.151,3.3255,11.121,0.011,-0.003,0.1174,13.7961,3.4509,-0.9553,0.0151,0.0025,0.078,0.3877,-4.9325,-19.0145,1.6176,-0.2316,0.5419,4.8972,-7.4766,-4.3456,-0.1478,0.7293,0.2385,-7.981,0
13.0737,18.719,0.493,-0.0031,0.0112,0.1486,-3.4897,18.8507,0.1891,-0.0003,0.0474,-15.3959,-6.625,9.3514,-0.0611,0.0061,0.075,4.8629,6.3435,-8.9487,-0.018,0.0007,-0.0657,1.9552,-6.0614,-7.0017,-2.0005,0.0995,0.6779,-2.1866,-0.7603,-11.275,0.2657,0.501,0.2107,4.5329,0
-9.0476,9.9117,-0.2864,0.0015,0.0621,-4.4855,19.3304,-12.0507,0.1231,-0.0022,0.018,4.5575,9.8162,15.5355,-0.0684,-0.0035,0.1344,-16.1726,-10.1492,7.6373,-0.0734,-0.0015,0.016,2.5416,-5.8989,11.2833,2.1199,-0.1342,-0.591,-5.9457,2.3855,-10.8554,-0.2928,-0.24,0.5982,3.3308,29
14.8183,17.899,-0.2461,-0.0001,-0.0588,-5.3431,-3.016,6.741,0.5887,0.0037,-0.0135,16.1256,0.8557,-1.1869,0.086,0.002,-0.1446,-18.3134,2.96,7.952,0.144,0.0031,0.0949,-1.1947,5.0278,18.7349,1.0991,-0.3157,0.0974,-3.3924,6.4682,4.4072,-0.2116,0.2222,-0.4366,-7.7068,0
-0.9684,-7.9862,-0.0367,-0.0037,-0.0209,-10.184,-8.2826,3.9111,0.0746,0.005,0.022,2.8051,0.8804,-11.4066,-0.1776,-0.0006,-0.2217,16.4267,2.4621,0.6476,0.1708,-0.0035,0.1536,-1.9506,1.4799,8.5251,-1.6824,-0.2381,-0.085,5.7694,-1.7091,4.5635,-0.0596,-0.5776,-0.2406,-6.5933,0
-14.5124,10.7945,0.4334,0.0002,0.0358,2.6388,-17.8249,8.5331,0.2372,-0.0031,0.0547,-15.2817,-5.4233,-9.463,-0.1928,0.0001,-0.0257,-11.4607,-1.5004,3.5163,0.0934,0.0045,-0.1373,1.7753,4.8378,-15.7887,-1.3487,0.2201,-0.4549,1.6036,0.5757,6.9234,0.353,1.0535,-0.143,-12.8827,0
-18.2825,-2.8406,0.147,-0.0026,0.0199,4.4716,5.5919,-4.6744,0.2377,-0.0041,0.0417,-13.2731,8.2592,16.9356,0.169,0.0054,-0.048,11.0978,-10.7937,-2.6455,-0.0749,-0.0044,0.1146,-0.8379,-6.6855,-3.5978,0.4894,-0.2481,-0.2448,-0.5287,-8.0636,-8.9362,0.0097,0.6409,0.1416,-9.7765,0
14.3245,-3.6751,-0.3588,-0.0033,-0.0501,5.529,17.6329,12.797,-0.3972,0.0022,0.025,3.4973,3.1541,14.0007,-0.1341,0.0004,-0.1662,11.016,7.845,3.1407,-0.0016,-0.0011,-0.0043,-0.3745,-3.7117,-12.8602,-1.3405,0.0266,0.3713,-2.6395,1.7759,0.1198,-0.1786,0.1355,-0.4823,-0.9628,156
-10.0678,-16.2931,-0.0267,0.0035,0.0366,2.7048,-13.6898,-8.0714,-0.1225,0.0055,-0.0283,2.3242,-1.6187,13.1266,-0.1949,0.005,0.0777,-18.2341,1.1903,6.2853,0.1553,0.0026,-0.1072,-1.841,6.2289,-19.9231,1.843,-0.0779,-0.3407,-0.4231,-3.8009,3.6395,0.2361,-0.3408,-0.4356,-11.5072,6655
-18.8896,2.1794,-0.3578,-0.001,-0.0048,-10.4953,4.5859,-3.329,0.877,-0.0031,0.0189,18.9886,5.3428,-10.3565,0.0816,-0.0019,0.019,9.7653,-11.1006,3.5038,-0.1431,0.0006,-0.1551,-0.8374,-0.2774,-9.5648,-2.0948,-0.318,0.4061,5.0896,4.66,2.5007,-0.0151,-0.9132,-0.1053,1.0097,13485
14.4607,-14.7554,0.1648,0.0025,0.0649,-2.8003,-5.7887,-1.2655,-0.5165,0.0021,0.0429,-12.9272,-10.7741,-11.8069,-0.018,0.004,0.0553,16.3939,-2.894,7.7734,-0.1966,0.0012,-0.082,2.261,1.223,-8.6451,-1.2841,-0.325,-0.6478,-4.3493,8.4174,-10.398,0.2492,0.8975,0.0055,-3.7906,2
11.1246,13.6451,0.1348,0.0039,0.0741,10.2292,-9.2431,-15.616,0.3091,0.0037,0.0459,-19.0191,-9.8752,11.5975,0.1092,0.0041,-0.2048,10.9586,-3.7328,-6.8614,-0.1818,-0.0006,0.0984,-0.2594,-2.4085,9.4533,1.3881,-0.1852,0.3333,-3.8195,8.6633,-10.8659,-0.0555,-1.1818,-0.5511,4.8868,0
-2.9277,-11.9226,0.3922,0.0038,0.0189,5.0203,-18.6237,-3.9514,0.494,-0.0047,0.0425,-1.8132,1.2834,1.9176,-0.1168,0.005,0.0046,-2.5758,-6.0609,-5.3777,0.0119,-0.0013,0.002,1.2486,-1.4519,18.3506,-0.0274,-0.1223,-0.6959,1.9153,2.865,-5.4696,0.3692,0.3647,0.1751,15.3613,0
-4.3657,16.3888,0.1987,0.0039,-0.059,-2.6065,2.655,-13.1844,-0.1173,-0.0052,-0.0051,8.2932,-7.8286,14.7206,-0.1982,0.0052,0.1473,11.0153,-8.8006,-6.3347,-0.0503,-0.0012,0.0351,-0.3585,-3.6743,-10.961,-1.3892,0.0113,-0.1063,-0.2128,-4.5785,-0.6995,0.2481,-0.5095,-0.2738,13.0109,0
