oe1-x,oe1-y,oe1-z,oe1-rotx,oe1-roty,oe1-rotz,oe2-x,oe2-y,oe2-z,oe2-rotx,oe2-roty,oe2-rotz,oe3-x,oe3-y,oe3-z,oe3-rotx,oe3-roty,oe3-rotz,oe4-x,oe4-y,oe4-z,oe4-rotx,oe4-roty,oe4-rotz,oe5-x,oe5-y,oe5-z,oe5-rotx,oe5-roty,oe5-rotz,oe6-x,oe6-y,oe6-z,oe6-rotx,oe6-roty,oe6-rotz,intensity
-17.9434,-19.7105,-0.0262,-0.0007,-0.0179,-2.99,-10.4611,-9.2248,0.2635,0.0029,-0.0056,4.1012,7.9934,17.8907,-0.015,-0.0006,-0.0204,-19.484,4.574,2.723,0.0731,-0.0007,0.0537,-1.5691,0.8019,-5.5338,-1.2183,0.0623,0.0119,-4.0697,-4.1392,1.1113,0.0568,-0.0004,0.1609,-12.8628,20200
14.5932,4.3838,0.1018,0.0013,-0.0231,-0.2469,17.316,-0.7479,-0.3501,-0.0011,-0.002,-7.1467,1.0843,5.8467,0.0834,-0.0001,-0.0705,-19.64,-3.9695,0.1519,0.0645,0.0004,0.0805,-0.2906,-1.5068,17.861,1.1064,-0.0628,0.0189,-1.1704,4.6979,-2.1077,-0.0646,0.0085,0.1265,-2.0357,3235
6.3325,-12.7986,-0.1245,0.0018,0.0072,2.0269,-10.4894,-6.154,-0.1743,-0.0019,0.0039,-0.1946,-7.6653,-12.7235,0.0804,0.0001,0.0328,19.4712,-7.8918,-0.6295,-0.0748,0.0006,-0.0605,-0.7212,3.7821,1.5672,1.0857,0.0023,-0.0783,2.9662,8.4505,2.6881,0.0913,-0.0044,-0.1711,-14.9429,25124
-10.8364,-15.4986,-0.1726,0.0018,-0.0085,-0.7137,-17.6502,-6.9096,0.166,-0.0022,0.0011,-19.2697,5.3907,-6.156,-0.0144,0.0009,0.0283,7.2022,9.4433,-2.1098,-0.0209,-0.0008,0.066,1.2976,-1.9245,3.1745,0.9606,0.2312,-0.0397,-0.4466,-3.6473,-0.5851,-0.0388,0.0088,0.1805,-3.1402,23054
1.7569,5.9419,-0.036,-0.0026,-0.0089,0.2789,18.9195,11.9196,-0.1802,-0.0024,0.0072,-8.2742,3.54,5.6083,0.0903,0.0007,0.0423,18.5707,6.5221,-1.6618,0.0458,0.0005,-0.0929,-0.1504,3.5955,2.816,-0.3743,0.1137,-0.0032,-1.3207,-8.2621,3.1342,-0.0186,0.0087,0.2288,1.6757,22638
-7.5042,-7.5032,0.0896,-0.0001,0.0058,3.466,-6.2905,-1.008,-0.1149,0.0028,0.0048,13.2047,4.6255,-15.7696,-0.0498,-0.0002,0.0829,15.3447,-10.0913,2.279,0.0149,0.0005,0.0153,1.5075,-4.723,-16.574,-1.2705,0.0843,0.0051,-0.9674,-5.4864,-2.7262,-0.0536,-0.0078,0.1193,14.0593,145
5.1892,8.4382,0.121,0.0027,-0.0077,3.6652,17.3359,10.8733,-0.1057,0.0005,-0.0054,11.9133,4.7862,-12.9582,-0.0875,0.0009,-0.0695,-17.4837,3.3362,0.6252,-0.0386,-0.0002,0.009,0.1947,3.2333,4.4069,1.1193,0.04,-0.0393,0.0658,-0.411,1.0269,0.052,0.0045,-0.0969,-8.3406,1771
-11.3917,-6.9685,0.1914,0.0,-0.0053,-2.1448,-14.173,-10.7635,-0.2647,0.0027,0.0004,2.9151,7.0929,13.7708,-0.0811,-0.0,-0.0473,-19.3872,8.6831,-0.6232,0.0077,-0.0006,0.0763,0.2436,-0.9614,-5.7675,0.749,-0.1078,0.0094,-0.1079,6.2157,-0.6246,-0.0968,0.0051,0.2144,-7.8539,0
-12.8416,-4.8095,0.1888,-0.002,-0.0081,-4.1331,6.1624,-12.2364,0.3961,-0.0,0.0067,0.6892,4.8536,0.7904,0.0474,0.0004,-0.0243,11.8243,7.8418,-0.9606,-0.032,-0.0001,-0.092,-0.7425,2.8392,4.0432,-0.4461,-0.0047,0.0193,-1.4529,7.975,0.1372,-0.0534,-0.0029,0.0587,4.974,55848
4.1103,-5.0819,-0.1907,0.0012,-0.0229,-1.5361,15.971,7.4081,0.3509,-0.0002,0.0055,-14.5182,-5.9699,1.9882,-0.0454,-0.0001,0.0737,4.0255,-1.5411,-2.3479,-0.0899,-0.0005,0.0452,-1.4092,-4.3127,16.0794,-0.966,0.2532,0.0902,-0.3653,8.5341,-1.7751,0.0343,-0.0074,0.3679,-14.2297,726
11.7431,-16.9501,0.116,0.0014,0.0006,2.1081,-18.6535,-6.2566,0.0435,0.0021,0.0056,-6.2602,8.068,-16.665,0.0966,0.001,-0.0875,-1.5026,8.8743,-0.4256,0.0624,0.0008,0.0175,0.394,-4.9684,-13.9208,1.0739,-0.0757,0.037,-3.3187,-0.2971,-0.0341,-0.038,0.0085,0.3937,-5.7048,34921
19.4184,-3.5663,-0.1435,-0.0022,0.0212,2.712,-10.6563,-7.8026,-0.2821,0.0012,0.0023,-18.3008,5.9273,-19.8103,-0.0344,-0.0005,-0.0355,13.5861,-9.3337,2.5605,-0.0067,0.0002,-0.0205,0.1197,-3.5134,-5.4742,-1.069,0.1215,-0.0117,2.8348,-7.1353,-1.9023,0.0236,-0.0055,0.4429,-11.5678,14456
-6.9255,-5.1725,0.077,-0.0013,-0.0194,-2.7405,18.4168,0.1813,0.2436,0.0022,-0.0011,-9.973,9.5367,-2.393,-0.0737,0.001,-0.0776,10.2839,2.3523,-0.0464,0.0083,-0.0001,0.0187,1.1355,0.1016,7.076,-0.3586,-0.2564,-0.0385,-2.5427,-4.3268,2.7607,-0.0752,0.0008,-0.1804,-12.81,15256
2.4709,16.6337,-0.1308,-0.0021,-0.0084,0.6127,-7.8469,0.4973,0.0264,0.0019,-0.0074,3.3615,-9.7058,4.4269,0.0386,-0.0004,-0.0154,4.6964,5.1943,0.2442,0.067,0.0008,0.0243,-1.1396,1.6014,11.5584,0.8169,0.0125,-0.0579,2.6197,-2.1383,2.994,-0.09,0.0005,-0.2246,-1.9683,52405
18.797,-2.7994,-0.196,-0.0009,-0.0005,2.6172,-13.8583,3.197,-0.3273,0.0029,-0.0075,-10.8426,-11.6847,4.5015,0.0061,0.001,0.0425,-5.5963,6.864,0.9159,-0.0322,0.0008,0.0558,1.0621,5.642,19.5519,-0.8431,-0.0663,-0.0563,3.9181,-4.169,3.2265,0.0058,0.0063,0.1357,-10.6018,25553
-0.1343,-4.482,0.0021,0.0022,0.0162,3.9451,-6.8141,-3.7975,-0.0356,0.0015,0.0054,14.2351,8.9891,11.3654,-0.0532,0.0001,0.0526,-13.2812,7.3235,-2.2635,-0.031,0.0003,0.012,1.3362,-3.0211,-11.2567,0.0143,0.0588,-0.0121,-3.4134,0.4309,1.3676,0.0786,0.0079,-0.0458,-2.9939,36289
-17.5924,11.7345,-0.0768,-0.001,0.0042,1.8094,-19.0418,7.1515,0.2032,0.0015,-0.002,1.3675,-1.2821,17.9006,0.0791,-0.0003,0.0242,-4.9518,6.7395,1.9083,-0.0221,0.0008,0.075,-0.357,-3.8645,-9.3035,1.2796,0.0966,-0.0543,-1.8856,-5.9343,-1.7043,0.0604,0.0028,0.1973,14.2009,38259
-14.2808,15.3367,0.1894,-0.0027,-0.0258,0.5399,-14.3289,11.0637,0.0272,0.0028,-0.0003,11.9373,4.7774,6.8731,0.0369,-0.0001,0.0841,-8.1864,6.6692,-0.1309,0.0626,0.0004,0.0133,-0.3349,-5.8445,-1.1092,0.8458,0.0787,0.06,3.7985,-3.3058,2.1478,-0.0101,-0.0071,-0.1516,-8.89,0
-13.5078,-11.9388,-0.1764,-0.0012,-0.0276,4.3274,-2.8472,6.4506,-0.2958,-0.0028,0.0038,16.183,-4.6908,16.5785,-0.0408,-0.0002,0.0213,-12.3833,4.0293,-1.2588,-0.014,-0.0004,-0.0835,1.0212,-1.2704,0.0862,-0.2135,-0.0535,-0.0022,0.3876,2.6088,2.9336,-0.0978,0.0018,0.4068,7.2128,45166
6.3172,-8.1265,0.048,-0.0007,-0.0029,-1.8314,11.0897,8.3043,0.1834,0.0001,0.0,-13.9592,-0.9332,-7.2545,-0.0371,-0.0006,-0.0955,4.1535,-6.9502,-0.1914,0.026,0.0009,0.0613,1.5283,4.2085,18.0053,0.9129,0.2176,-0.0164,-0.4044,-7.4515,2.2056,-0.0682,-0.0082,-0.2473,-14.6894,59381
13.6438,19.5785,-0.0579,0.0017,-0.022,-1.3896,12.1106,-7.9332,-0.3927,-0.0018,0.0015,-6.4846,-1.444,-3.8599,0.0144,-0.0009,-0.0064,-15.9205,3.8625,-1.0008,-0.061,0.0003,0.0025,-0.9883,-3.7969,-15.0548,0.0415,-0.3055,0.0399,-2.3298,5.2484,-2.6311,0.086,-0.0006,-0.1321,-2.6143,58612
-18.6002,8.323,-0.0634,-0.0009,0.0112,-4.5721,14.5285,8.7661,-0.0681,0.0017,0.0044,17.5439,7.999,15.753,0.0321,0.0003,-0.0482,19.3094,9.9426,1.6106,0.0214,-0.0002,-0.0368,0.9733,4.6788,16.7112,0.5376,0.003,-0.016,1.1804,-8.259,0.6725,-0.0866,-0.0056,0.2348,-3.5191,2904
13.55,-16.613,0.0916,0.0027,-0.0084,-1.8048,-19.4199,6.8086,-0.119,0.0015,0.0039,-7.6752,-10.1184,14.1176,-0.0659,-0.0,-0.0704,11.9304,2.8052,0.3175,-0.033,-0.0003,-0.012,0.5835,-3.289,-18.3577,-0.5916,-0.2395,0.0055,0.4855,-4.5277,1.5415,-0.0679,0.0012,0.0884,1.1223,17983
-9.8033,10.8903,0.1877,-0.0025,-0.0267,3.0063,19.1644,1.5829,0.2498,0.002,0.0013,-17.497,-10.8383,-5.3525,0.001,0.0001,-0.0091,-19.1813,0.0165,1.8342,0.0493,0.0008,-0.0289,-0.4121,-5.9911,-18.9377,1.1219,0.1,0.0352,-2.9742,-7.9991,-0.9917,-0.023,-0.0044,-0.1057,13.3514,4294
5.4241,10.5974,-0.1508,0.002,0.023,4.4457,18.5348,-9.1742,0.373,0.0028,0.0043,14.7287,-5.3797,15.956,0.0237,0.0005,-0.0978,1.6487,7.3194,-2.3558,0.0782,0.0008,-0.0601,-0.8251,6.316,-5.8516,-0.3297,0.2173,-0.0297,-3.5569,6.287,-2.1119,-0.0234,0.0047,-0.2353,-14.9272,14499
-12.1689,19.0297,0.1042,0.0019,-0.0094,-2.9603,-9.6671,5.0957,0.0537,0.0026,-0.0028,-11.4918,9.2411,-9.1489,-0.0298,0.0001,-0.0643,-13.1044,-4.0224,-0.1834,0.0282,-0.0005,-0.0315,0.4263,-0.1242,-6.6858,-0.9841,0.1538,0.0483,-3.4405,1.7282,-1.8165,0.0189,0.0089,0.0555,-9.0174,18300
-4.3063,-10.2026,-0.1575,0.0016,0.0048,-0.5138,11.7193,-3.0841,-0.2505,0.0003,-0.0051,-5.7329,10.1634,4.0068,-0.0703,-0.0005,-0.0622,18.6099,-1.8253,1.0922,0.0177,0.0008,0.0717,1.2632,4.0494,9.4144,1.1211,0.0889,-0.0631,-3.4201,-5.1513,-1.791,0.0684,0.0089,-0.0465,15.7005,4678
2.2125,0.4503,0.1305,0.0023,-0.0193,1.4558,-14.3237,-5.4611,-0.0014,0.0024,0.0003,-18.7131,9.2734,18.9039,0.0411,-0.0002,0.0642,-1.9724,-2.6463,-2.237,-0.057,0.0002,-0.0673,0.0004,-0.5653,-5.0273,0.6544,0.1257,0.0893,-2.5073,-4.3186,-0.4677,0.0127,0.0076,0.0915,16.4405,38815
2.4866,-7.8015,-0.1714,0.0009,0.0036,1.4976,-4.3587,-6.2074,-0.1191,-0.0022,0.0023,3.5734,8.3583,-3.1659,0.0673,0.0,0.0025,15.7608,8.7875,2.8996,0.0114,-0.0008,-0.0795,0.4649,-2.9016,-16.8989,0.9553,0.1301,-0.012,-2.2412,-8.1025,-0.5991,-0.0426,-0.0003,0.3406,5.5498,65453
12.8074,10.6827,0.0526,0.001,0.0189,3.9663,-10.9745,-10.8463,-0.1811,0.0013,0.0075,-14.3398,-6.7626,-18.5742,0.0225,-0.0,0.0551,1.9434,-6.0453,1.3238,-0.08,-0.0002,0.0765,0.6229,6.0911,-12.1796,-1.0113,0.2922,-0.0142,2.6084,-3.6136,-0.2134,-0.0892,-0.0034,0.1289,2.4433,0
18.1301,4.231,0.0798,0.0013,0.0139,4.3802,12.7406,-9.6349,0.3516,-0.0026,-0.0076,8.7209,12.8907,5.0067,-0.0068,0.0005,0.0871,-4.0479,8.7602,0.6333,0.0043,-0.0007,-0.0332,-0.4718,0.4679,-9.2847,0.2481,-0.1273,-0.0555,1.3565,8.3248,1.83,0.0522,-0.0071,0.1338,-8.0722,30702
-8.9776,-4.0898,0.1196,-0.0019,-0.006,-2.3418,6.5097,3.511,-0.1814,0.0014,-0.0079,-0.4872,-10.1022,-2.678,0.091,-0.0003,-0.0186,7.204,2.6571,0.6735,0.0016,-0.0009,0.0051,1.5514,3.5916,-4.3689,-0.7034,-0.0611,0.0376,0.0249,6.4767,-0.5737,-0.0347,0.0056,-0.2465,-12.0806,43026
-1.7145,3.9182,-0.195,0.0028,-0.004,-1.7217,-17.4334,-10.2241,-0.0754,0.0001,0.0071,-10.7203,0.5526,-6.0556,0.0124,0.0007,-0.0254,0.581,3.8286,-0.51,-0.0076,-0.0003,0.0634,1.4499,-4.1858,11.4258,-0.4776,-0.0334,0.076,1.1759,-3.0708,1.0069,-0.0138,0.0045,-0.3808,0.9284,9047
-9.6253,-16.1652,0.1785,0.0009,0.008,1.8674,-6.3281,0.9042,0.3898,0.0011,-0.0045,18.7155,-12.8432,13.1147,0.096,-0.0009,0.0408,-8.2508,7.5651,0.3416,-0.0349,-0.0005,0.0959,1.4615,-6.1522,16.604,-0.0021,-0.1807,-0.0016,3.8231,3.3665,-2.1526,0.0955,-0.0045,-0.3781,0.0329,57066
-7.0859,5.4157,0.1993,0.0027,-0.018,-2.6332,1.5201,12.3682,-0.3463,0.0007,-0.0008,-13.8874,3.6574,-10.6623,-0.0803,-0.0002,0.0232,-1.7709,-5.3592,-0.2895,-0.0551,0.0003,0.0396,0.9433,5.7335,-4.4272,0.1944,-0.0661,0.0447,1.7696,2.6328,1.5941,0.0608,-0.0084,-0.402,1.0537,45944
-16.4724,-8.7891,0.1671,-0.0007,-0.0246,-0.498,-3.7768,-1.913,0.0915,0.0017,0.0005,13.2172,4.33,1.2721,0.0367,-0.0,0.0165,-1.8013,-7.0581,2.355,0.0222,-0.0003,-0.0229,-0.1823,-0.7519,13.5004,1.1239,0.2151,0.0891,3.4417,-1.4035,-0.0012,0.0056,0.0032,-0.3998,5.7807,11055
7.2646,10.1424,-0.1679,-0.0003,-0.0241,-4.3339,11.1035,8.05,0.113,-0.0009,-0.0025,-10.8478,-8.1779,17.171,-0.0972,-0.0004,-0.0309,17.6263,3.4832,-1.7913,-0.0953,0.0,0.0372,0.9017,-6.1461,0.1022,0.62,0.2655,0.0777,3.1219,-5.6103,-2.5862,-0.0373,0.0053,0.443,-6.5054,45352
-18.2003,-7.1975,-0.0247,0.003,-0.0158,1.8425,6.4183,5.4658,0.0681,0.0026,-0.004,-9.9887,-12.8232,-5.9977,0.0826,-0.0008,-0.0813,-6.8555,-5.8975,1.7377,-0.0554,-0.0,-0.053,1.1047,-3.4269,-2.5839,-0.6483,-0.2834,0.0892,3.7927,-5.4255,-0.8595,0.0505,-0.0032,0.1599,-0.6143,148
-15.7849,-15.2866,-0.025,-0.001,-0.0083,-1.0287,-0.096,10.5685,0.259,0.0029,-0.0024,-10.6498,4.4749,-1.1807,-0.0286,-0.0001,0.0345,3.1558,5.2935,0.4367,-0.0519,-0.0004,0.0359,-1.233,4.0684,2.2219,-0.6506,-0.0445,0.0368,1.8179,8.2123,0.6422,-0.0382,0.0018,0.2235,12.3837,43430
9.0407,-3.6816,0.1269,0.0016,0.0229,0.3858,-15.8243,-10.461,-0.2902,-0.0018,-0.0047,7.5022,5.4813,-2.7447,-0.0743,0.0003,-0.0514,-1.9855,-3.1153,0.7628,-0.0781,-0.0,-0.071,-1.4143,-5.4315,18.0825,0.4904,-0.0746,0.0197,-1.1747,7.7813,-2.7076,0.0515,-0.0006,-0.4229,7.095,41003
6.4983,-7.4216,0.0345,-0.0014,-0.0062,0.4804,9.8212,-9.8231,-0.1898,-0.0004,-0.0042,4.2203,-2.9702,0.6211,-0.0324,0.0008,-0.0596,-13.6452,9.8536,0.7966,0.0247,0.0001,-0.072,-0.967,-6.581,-12.2395,0.7252,-0.0482,0.0871,-3.7138,1.4136,2.4225,-0.0936,0.0008,-0.2475,1.0358,8061
-13.6482,-13.7051,-0.0413,-0.0014,0.0088,-3.1447,8.353,2.1434,-0.0414,0.0021,0.0072,-16.334,11.2728,-5.4793,-0.0727,-0.0007,-0.0693,16.2476,-10.064,-1.2329,0.0759,-0.0002,0.0718,-0.9098,5.0672,-6.1856,-0.4734,0.0744,0.0048,3.482,4.0061,3.0068,-0.0463,-0.0038,0.3477,-10.0804,0
14.2674,-11.1852,-0.0951,-0.0005,-0.0103,1.5022,13.9035,2.1552,0.3614,-0.0012,0.0005,10.7974,-8.3787,-0.8653,-0.0173,0.0003,0.0898,19.3224,8.3113,-1.8136,-0.035,-0.0007,-0.0519,0.2289,0.6158,-6.7716,0.4173,-0.1425,-0.0807,1.7015,5.1122,3.2642,0.0314,0.0078,0.1199,7.5544,0
-18.1582,17.7443,-0.1215,-0.0025,0.0257,2.4031,18.0333,1.5605,0.3563,-0.0027,0.0032,-15.5867,-9.4735,-17.2,0.0005,-0.0003,0.0807,-4.4947,-5.7486,-2.4189,-0.0721,0.0003,-0.006,-0.3148,-4.6817,-14.3386,1.284,0.1722,-0.0275,-1.585,5.5947,-1.706,-0.0304,0.001,-0.2797,3.7069,6590
-4.4047,-9.4796,0.0221,0.0026,-0.0187,3.1792,-15.7797,-1.1463,-0.0277,-0.002,-0.0056,-7.8679,-3.7513,-17.4429,0.0279,-0.0007,0.0119,3.9035,-8.7952,-1.8457,-0.0639,0.0009,-0.0487,0.6047,0.6412,-4.131,0.1658,-0.0043,0.011,3.5963,-6.866,-1.1227,-0.0833,-0.0076,0.3761,7.7355,56449
19.4712,-4.9341,0.0755,-0.0018,0.0127,3.1488,16.9548,6.03,-0.1785,-0.0014,0.0069,-18.2828,4.1667,15.7692,-0.0568,-0.0003,-0.0923,7.0971,-1.4605,0.4591,-0.0811,0.0001,-0.0024,-0.7009,4.4228,-5.5453,0.8781,-0.264,0.0263,1.5207,5.6813,-2.4894,0.0628,-0.0063,-0.1338,5.2349,26448
19.3448,1.2851,-0.1124,0.0007,0.0261,4.0027,8.9269,-3.3904,-0.3686,-0.0001,-0.0013,-12.721,-4.689,2.7027,-0.0613,-0.0004,-0.0487,-1.427,-7.899,-1.1417,0.0009,0.0005,-0.0554,0.8698,3.7497,16.1385,0.348,0.1725,0.034,-1.8102,6.0384,1.6657,0.0537,-0.0079,0.1049,4.9059,11282
18.8907,-9.4458,0.1954,0.0014,0.0121,-1.3882,-13.2845,8.1811,-0.2709,0.0025,0.003,5.1134,5.811,-7.8246,0.0054,0.001,0.0771,-3.7559,8.7304,-2.8358,0.089,-0.0008,0.0453,0.5716,0.8294,17.3449,-0.1999,-0.1412,0.0376,-3.2462,3.6735,1.5257,0.0311,0.0028,-0.1257,-0.0444,29424
-8.3784,19.9801,0.1664,0.0007,0.0073,-3.832,9.8512,-1.0853,0.24,0.0002,-0.0025,-14.089,6.1358,7.8923,-0.0557,0.0007,0.049,-11.287,-10.0378,-1.3541,-0.0024,-0.001,0.0703,0.2282,1.9434,-14.3687,-0.5368,-0.3029,0.087,4.3185,5.0778,-1.8459,-0.0605,0.0019,-0.4056,14.6956,41195
17.3163,15.1818,0.0402,-0.0001,-0.0172,2.2574,-17.2588,5.7997,-0.0644,-0.0027,0.0036,15.2884,-10.7591,-0.2074,-0.0818,-0.0002,-0.0808,-15.9725,0.6901,2.5889,0.0949,0.0009,0.0066,0.5053,5.081,4.8991,0.3618,-0.2264,0.033,1.9687,6.2406,0.6951,-0.0486,-0.0015,-0.163,10.8314,683
12.5652,6.5719,0.1806,-0.0021,0.0183,-1.1945,15.1153,-6.2424,0.1995,0.0029,-0.0006,16.1539,-7.3535,11.8127,-0.094,0.0001,0.0491,10.8628,6.3369,0.6893,-0.0105,-0.001,-0.0485,1.2665,-1.2666,12.7938,-0.3697,-0.3082,-0.0539,-0.0834,-3.0944,-3.1652,-0.0581,0.0044,0.4453,-2.7512,3
-17.5028,-7.5824,0.03,0.0013,0.009,2.2727,-8.3283,11.7438,-0.0591,0.0019,-0.0051,2.0644,6.9914,17.6442,-0.0196,0.0008,0.0057,18.6774,-2.0363,-2.5597,-0.0152,-0.0004,0.0669,0.2217,0.1936,19.1047,-0.0876,-0.2338,-0.0503,-2.6474,-1.5773,0.8624,-0.0119,0.0036,-0.4394,14.8489,41631
18.5026,0.82,-0.0258,0.0004,0.001,-1.4062,19.3033,-7.7244,-0.0768,-0.0021,-0.0051,17.2368,2.1022,12.0373,0.0297,0.0004,0.078,-5.5032,6.6688,-0.2175,-0.0213,-0.001,0.09,1.3927,-4.4844,-1.2151,0.7936,-0.0897,-0.0855,1.8146,-4.854,2.8128,-0.0775,0.002,0.0523,-11.5031,27659
17.9716,-4.8372,-0.0381,-0.0003,-0.0182,1.5964,-13.5357,0.8086,0.0066,0.0018,-0.0052,-2.8576,3.5625,-11.7736,0.0456,-0.0005,0.0471,-14.4814,8.0767,2.8057,-0.0693,0.0,-0.0232,-0.055,6.5071,19.1325,0.946,-0.2225,0.0883,-4.0733,-7.2151,-3.2347,-0.0031,0.007,-0.2925,15.9614,0
2.8317,-1.3431,0.1016,0.0004,-0.0142,-4.1654,-13.9492,11.1949,-0.3198,-0.0016,0.002,-0.848,-1.3842,12.8499,-0.0585,-0.001,0.0858,15.8612,3.6459,-0.8247,-0.0987,0.001,0.0071,-0.2864,3.0672,-15.2697,-0.2974,-0.0541,-0.0234,-1.466,-6.2632,-1.6531,0.0877,0.0005,0.3815,12.1132,461
5.7854,-4.6132,0.1651,-0.002,-0.0094,-3.7066,8.786,-2.4063,0.0111,0.0007,-0.0068,-6.5303,-1.5179,15.5189,-0.041,0.001,-0.0328,-1.7274,-5.0443,-1.4831,-0.0408,0.0007,-0.0292,1.3251,1.0139,-13.3418,-0.0997,0.0264,0.0767,-1.939,6.9847,-0.4384,0.0846,0.0089,-0.2512,-5.8079,61375
-9.8252,7.3613,-0.0269,-0.0007,-0.0214,-4.1416,-11.8803,-8.4501,-0.3851,-0.0009,-0.0037,0.8827,-12.4663,-13.9929,0.0118,-0.0007,0.0864,8.0475,3.2366,-2.4352,-0.0806,0.0008,-0.0061,-0.8464,-2.7667,16.1172,0.8786,-0.2114,-0.0704,-3.7777,-2.6455,0.861,0.0956,-0.0011,-0.2905,-9.1425,4565
18.9224,-6.5643,-0.1149,0.0018,0.0253,-3.5242,12.1716,-10.8313,-0.1564,0.002,0.0,-19.9944,0.2631,4.61,0.0887,-0.0009,0.0922,-18.7365,-8.2696,1.2617,-0.079,0.0,-0.0157,-0.6671,-3.3126,-9.5443,-1.0201,-0.224,0.0144,3.9062,-8.5714,-0.9696,0.0863,0.0013,-0.2424,4.6691,0
4.0948,18.4422,0.0451,0.0006,-0.0086,-2.2853,-15.4372,2.5949,-0.1637,0.0016,-0.0059,-3.9967,-8.2164,-8.9992,0.0741,0.0008,0.0835,-15.2094,5.1196,2.7994,0.0528,0.0009,-0.0459,-1.4572,4.2263,4.7894,-0.9602,-0.1213,-0.02,4.1975,-8.1269,1.3469,-0.0129,-0.0073,-0.1213,14.9965,0
-10.5296,17.3399,-0.1459,0.001,-0.0034,-1.1277,-5.8152,9.0578,-0.3095,0.0018,0.0047,-9.0052,0.9944,-7.2042,-0.0246,0.0007,-0.0967,-11.7542,-4.7973,-1.4935,0.0168,-0.0009,-0.0759,-1.5202,1.7105,17.4641,0.6339,-0.0057,-0.0346,-1.6416,-7.1542,3.0639,0.0258,-0.0086,-0.408,-8.4473,284
-1.1473,-14.1154,-0.0943,0.0018,-0.0279,-0.9827,-14.439,9.4096,-0.0009,-0.0001,-0.0074,3.2959,12.2578,13.7512,-0.0239,-0.0009,-0.0474,-8.0714,6.1627,2.0556,0.0842,0.0002,0.0321,1.5246,-1.9428,-13.7942,-0.2417,-0.3001,0.0594,-1.2575,1.5751,-0.7777,0.0611,0.0086,-0.448,-5.6839,24026
14.5078,-11.0232,-0.0142,0.0009,0.0108,3.6965,16.831,-3.1355,0.2571,0.0006,0.0068,6.2755,8.7855,12.4745,-0.0824,-0.0007,0.0174,-18.9719,-5.7842,1.1141,-0.0439,0.0001,-0.0356,0.0381,4.9087,11.1493,0.6085,0.2617,0.0456,-2.1844,-2.5725,0.0331,0.0725,-0.0057,-0.4478,3.4202,31030
-16.2246,5.6619,0.1313,0.0025,0.0067,0.8514,-15.1137,-0.1678,-0.1214,0.0026,-0.004,-10.4375,10.2624,4.697,-0.0258,-0.0006,0.0696,-11.6498,-7.6624,1.908,-0.0527,0.0007,0.0822,-0.0163,-1.7875,-12.2578,-0.4255,0.138,0.0355,-2.777,-5.2582,0.5553,0.0192,-0.0032,0.0696,7.1726,24727
4.6753,-15.3564,-0.1926,0.0016,-0.0199,0.673,-6.2939,0.3954,0.129,-0.0002,-0.0078,-9.2354,5.6388,-13.3181,-0.0944,0.0001,-0.0299,19.3689,-6.0488,2.5504,0.0243,-0.0002,-0.0437,-1.3472,3.7227,-5.2824,0.4679,-0.3029,0.0555,-2.2541,-7.0435,3.2621,0.0444,-0.0037,0.1175,9.6347,0
-7.6432,8.0029,-0.0045,-0.0002,0.0123,-0.8834,17.8265,-6.9089,0.2353,-0.0011,0.0037,19.1812,-11.7692,0.7274,0.0908,-0.0003,-0.0677,5.5716,6.5102,-1.2433,0.04,0.0005,-0.0822,-1.0087,3.6586,18.933,0.5828,0.1797,0.0881,2.25,8.2738,1.257,-0.0715,0.0046,0.0064,-14.6746,9649
-0.1828,1.9765,0.0134,-0.0007,0.0049,-0.2856,-6.884,-11.4573,-0.072,0.0007,0.0022,-11.394,6.8582,-5.6553,0.0165,-0.0002,0.0676,19.1539,9.9068,1.3321,0.0756,0.0009,-0.0221,0.6181,0.1898,-12.9098,0.7649,-0.0894,0.0808,2.1783,4.8543,-3.2821,-0.0794,0.0055,-0.2377,4.9044,1074
6.1386,1.1975,0.1631,-0.0026,0.0217,-0.4242,0.7697,9.1199,0.0444,0.0005,0.0013,18.6845,2.7367,12.1894,-0.0657,0.0005,0.0769,11.1483,-7.0556,-0.769,0.0726,0.0009,0.0373,0.2622,1.0576,-9.7897,0.3974,0.2775,-0.0023,1.5274,3.7223,0.7296,-0.0806,0.0064,-0.378,10.6337,601
-9.0015,14.2877,-0.071,0.0022,0.0138,-2.3135,7.0338,2.7971,0.1349,0.003,-0.0024,-2.2011,-4.8211,5.045,-0.0201,-0.0008,-0.0304,10.9753,1.4655,1.1013,-0.033,-0.0001,-0.0296,0.9298,-6.2229,-3.9599,0.8082,-0.0467,0.0096,-1.6371,2.5695,-3.2279,-0.0454,-0.0046,0.0146,-1.3355,57459
2.9671,-15.238,-0.1382,-0.0025,0.0097,2.7868,17.8782,-12.3641,0.0661,-0.0029,0.0043,-8.604,11.1625,5.786,0.0282,0.001,-0.0538,-10.6495,3.6639,-0.423,-0.0304,0.0008,-0.0494,0.4577,-2.9466,-11.2283,0.8887,-0.0248,0.0537,-4.1379,-3.4358,-3.0385,0.0033,-0.0082,-0.239,7.7011,15627
